recording,method,source,target,n_depths_present,n_deletions,n_additions,first_appearance_p,first_deletion_p,instability_frequency,null_frequency,p_value,q_value,status
220210_F1_run6,c-GC-star,79,31,4,0,1,4,,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC-star,79,45,1,0,1,7,,0.16666666666666666,,,,novel
220210_F1_run6,c-GC-star,79,46,2,1,0,1,3.0,0.16666666666666666,,,,lost
220210_F1_run6,c-GC-star,79,48,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC-star,79,49,1,1,1,2,3.0,0.3333333333333333,,,,unstable
220210_F1_run6,c-GC-star,79,61,3,0,1,5,,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC-star,79,80,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC-star,79,81,6,1,1,1,2.0,0.3333333333333333,,,,unstable
220210_F1_run6,c-GC-star,79,93,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC-star,79,114,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC-star,79,119,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC-star,79,120,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC-star,80,9,3,0,1,5,,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC-star,80,10,2,1,1,2,4.0,0.3333333333333333,,,,unstable
220210_F1_run6,c-GC-star,80,34,4,2,1,1,4.0,0.5,,,,unstable
220210_F1_run6,c-GC-star,80,46,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC-star,80,47,5,0,1,3,,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC-star,80,50,1,1,1,2,3.0,0.3333333333333333,,,,unstable
220210_F1_run6,c-GC-star,80,72,5,1,1,1,4.0,0.3333333333333333,,,,unstable
220210_F1_run6,c-GC-star,80,73,5,1,1,1,4.0,0.3333333333333333,,,,unstable
220210_F1_run6,c-GC-star,80,74,5,0,1,3,,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC-star,80,76,4,2,2,2,3.0,0.6666666666666666,,,,unstable
220210_F1_run6,c-GC-star,80,79,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC-star,80,85,5,0,1,3,,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC-star,80,89,6,0,1,2,,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC-star,80,93,4,3,2,1,3.0,0.8333333333333334,,,,unstable
220210_F1_run6,c-GC-star,80,96,2,2,1,1,2.0,0.5,,,,unstable
220210_F1_run6,c-GC-star,80,98,4,0,1,4,,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC-star,80,107,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC-star,80,108,7,0,0,1,,0.0,,,,stable
220210_F1_run6,c-GC-star,80,109,6,1,1,1,5.0,0.3333333333333333,,,,unstable
220210_F1_run6,c-GC-star,80,110,4,1,0,1,5.0,0.16666666666666666,,,,lost
220210_F1_run6,c-GC-star,80,111,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC-star,80,117,5,1,2,2,6.0,0.5,,,,unstable
220210_F1_run6,c-GC-star,80,120,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC-star,80,122,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC-star,80,128,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC-star,80,129,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC-star,81,12,1,1,1,2,3.0,0.3333333333333333,,,,unstable
220210_F1_run6,c-GC-star,81,13,1,0,1,7,,0.16666666666666666,,,,novel
220210_F1_run6,c-GC-star,81,36,2,1,0,1,3.0,0.16666666666666666,,,,lost
220210_F1_run6,c-GC-star,81,38,2,1,1,2,4.0,0.3333333333333333,,,,unstable
220210_F1_run6,c-GC-star,81,39,1,1,1,2,3.0,0.3333333333333333,,,,unstable
220210_F1_run6,c-GC-star,81,59,4,0,1,4,,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC-star,81,109,5,0,1,3,,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC-star,81,128,3,2,3,2,3.0,0.8333333333333334,,,,unstable
220210_F1_run6,c-GC-star,82,0,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC-star,82,4,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC-star,82,9,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC-star,82,10,5,1,0,1,6.0,0.16666666666666666,,,,lost
220210_F1_run6,c-GC-star,82,12,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC-star,82,25,1,1,1,2,3.0,0.3333333333333333,,,,unstable
220210_F1_run6,c-GC-star,82,30,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC-star,82,31,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC-star,82,39,7,0,0,1,,0.0,,,,stable
220210_F1_run6,c-GC-star,82,43,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC-star,82,45,1,1,1,4,5.0,0.3333333333333333,,,,unstable
220210_F1_run6,c-GC-star,82,53,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC-star,82,54,4,1,1,1,2.0,0.3333333333333333,,,,unstable
220210_F1_run6,c-GC-star,82,58,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC-star,82,59,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC-star,82,66,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC-star,82,68,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC-star,82,79,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC-star,82,110,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC-star,82,116,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC-star,82,122,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC-star,83,8,7,0,0,1,,0.0,,,,stable
220210_F1_run6,c-GC-star,83,24,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC-star,83,25,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC-star,83,43,3,2,1,1,2.0,0.5,,,,unstable
220210_F1_run6,c-GC-star,83,76,3,1,2,4,5.0,0.5,,,,unstable
220210_F1_run6,c-GC-star,83,84,4,0,1,4,,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC-star,83,89,3,0,1,5,,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC-star,83,96,2,1,2,5,6.0,0.5,,,,unstable
220210_F1_run6,c-GC-star,83,98,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC-star,83,104,5,1,0,1,6.0,0.16666666666666666,,,,lost
220210_F1_run6,c-GC-star,83,124,3,0,1,5,,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC-star,84,2,2,2,1,1,2.0,0.5,,,,unstable
220210_F1_run6,c-GC-star,84,5,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC-star,84,6,4,2,1,1,3.0,0.5,,,,unstable
220210_F1_run6,c-GC-star,84,10,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC-star,84,11,5,2,1,1,2.0,0.5,,,,unstable
220210_F1_run6,c-GC-star,84,12,1,1,1,6,7.0,0.3333333333333333,,,,unstable
220210_F1_run6,c-GC-star,84,16,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC-star,84,21,2,1,0,1,3.0,0.16666666666666666,,,,lost
220210_F1_run6,c-GC-star,84,31,1,1,1,2,3.0,0.3333333333333333,,,,unstable
220210_F1_run6,c-GC-star,84,32,6,1,0,1,7.0,0.16666666666666666,,,,lost
220210_F1_run6,c-GC-star,84,34,7,0,0,1,,0.0,,,,stable
220210_F1_run6,c-GC-star,84,37,2,1,0,1,3.0,0.16666666666666666,,,,lost
220210_F1_run6,c-GC-star,84,40,4,2,2,2,3.0,0.6666666666666666,,,,unstable
220210_F1_run6,c-GC-star,84,42,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC-star,84,47,6,0,1,2,,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC-star,84,49,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC-star,84,50,7,0,0,1,,0.0,,,,stable
220210_F1_run6,c-GC-star,84,51,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC-star,84,57,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC-star,84,62,7,0,0,1,,0.0,,,,stable
220210_F1_run6,c-GC-star,84,66,1,1,1,6,7.0,0.3333333333333333,,,,unstable
220210_F1_run6,c-GC-star,84,73,1,1,1,2,3.0,0.3333333333333333,,,,unstable
220210_F1_run6,c-GC-star,84,75,3,1,1,2,5.0,0.3333333333333333,,,,unstable
220210_F1_run6,c-GC-star,84,76,7,0,0,1,,0.0,,,,stable
220210_F1_run6,c-GC-star,84,85,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC-star,84,86,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC-star,84,89,2,2,2,2,3.0,0.6666666666666666,,,,unstable
220210_F1_run6,c-GC-star,84,93,4,2,1,1,3.0,0.5,,,,unstable
220210_F1_run6,c-GC-star,84,106,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC-star,84,117,1,1,1,4,5.0,0.3333333333333333,,,,unstable
220210_F1_run6,c-GC-star,84,121,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC-star,84,124,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC-star,85,12,1,1,1,6,7.0,0.3333333333333333,,,,unstable
220210_F1_run6,c-GC-star,85,46,2,2,1,1,2.0,0.5,,,,unstable
220210_F1_run6,c-GC-star,85,54,4,1,0,1,5.0,0.16666666666666666,,,,lost
220210_F1_run6,c-GC-star,85,64,3,2,1,1,2.0,0.5,,,,unstable
220210_F1_run6,c-GC-star,85,72,2,1,1,1,2.0,0.3333333333333333,,,,unstable
220210_F1_run6,c-GC-star,85,75,7,0,0,1,,0.0,,,,stable
220210_F1_run6,c-GC-star,85,80,3,1,0,1,4.0,0.16666666666666666,,,,lost
220210_F1_run6,c-GC-star,85,88,6,0,1,2,,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC-star,85,102,4,1,0,1,5.0,0.16666666666666666,,,,lost
220210_F1_run6,c-GC-star,85,106,2,1,2,5,6.0,0.5,,,,unstable
220210_F1_run6,c-GC-star,85,111,1,0,1,7,,0.16666666666666666,,,,novel
220210_F1_run6,c-GC-star,85,117,6,1,1,1,4.0,0.3333333333333333,,,,unstable
220210_F1_run6,c-GC-star,85,118,5,0,1,3,,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC-star,85,128,1,1,1,3,4.0,0.3333333333333333,,,,unstable
220210_F1_run6,c-GC-star,86,6,5,0,1,3,,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC-star,86,8,4,0,1,4,,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC-star,86,17,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC-star,86,18,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC-star,86,21,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC-star,86,26,1,1,1,2,3.0,0.3333333333333333,,,,unstable
220210_F1_run6,c-GC-star,86,29,1,0,1,7,,0.16666666666666666,,,,novel
220210_F1_run6,c-GC-star,86,30,1,0,1,7,,0.16666666666666666,,,,novel
220210_F1_run6,c-GC-star,86,35,2,0,1,6,,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC-star,86,47,2,2,1,1,2.0,0.5,,,,unstable
220210_F1_run6,c-GC-star,86,53,5,0,1,3,,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC-star,86,54,1,1,1,5,6.0,0.3333333333333333,,,,unstable
220210_F1_run6,c-GC-star,86,55,6,1,0,1,7.0,0.16666666666666666,,,,lost
220210_F1_run6,c-GC-star,86,65,2,1,2,3,4.0,0.5,,,,unstable
220210_F1_run6,c-GC-star,86,74,1,1,1,2,3.0,0.3333333333333333,,,,unstable
220210_F1_run6,c-GC-star,86,75,7,0,0,1,,0.0,,,,stable
220210_F1_run6,c-GC-star,86,76,7,0,0,1,,0.0,,,,stable
220210_F1_run6,c-GC-star,86,77,6,0,1,2,,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC-star,86,84,7,0,0,1,,0.0,,,,stable
220210_F1_run6,c-GC-star,86,89,2,2,2,2,3.0,0.6666666666666666,,,,unstable
220210_F1_run6,c-GC-star,86,95,6,1,1,1,3.0,0.3333333333333333,,,,unstable
220210_F1_run6,c-GC-star,86,103,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC-star,86,107,4,0,1,4,,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC-star,86,115,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC-star,86,129,1,1,1,2,3.0,0.3333333333333333,,,,unstable
220210_F1_run6,c-GC-star,87,30,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC-star,87,61,4,1,0,1,5.0,0.16666666666666666,,,,lost
220210_F1_run6,c-GC-star,87,75,5,0,1,3,,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC-star,87,78,7,0,0,1,,0.0,,,,stable
220210_F1_run6,c-GC-star,87,79,2,0,1,6,,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC-star,87,88,4,2,2,1,2.0,0.6666666666666666,,,,unstable
220210_F1_run6,c-GC-star,87,90,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC-star,87,95,5,1,1,1,3.0,0.3333333333333333,,,,unstable
220210_F1_run6,c-GC-star,87,104,2,1,0,1,3.0,0.16666666666666666,,,,lost
220210_F1_run6,c-GC-star,88,6,1,1,1,5,6.0,0.3333333333333333,,,,unstable
220210_F1_run6,c-GC-star,88,50,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC-star,88,66,2,1,1,3,5.0,0.3333333333333333,,,,unstable
220210_F1_run6,c-GC-star,88,67,4,1,2,3,4.0,0.5,,,,unstable
220210_F1_run6,c-GC-star,88,86,7,0,0,1,,0.0,,,,stable
220210_F1_run6,c-GC-star,88,108,3,3,2,1,2.0,0.8333333333333334,,,,unstable
220210_F1_run6,c-GC-star,89,5,4,1,0,1,5.0,0.16666666666666666,,,,lost
220210_F1_run6,c-GC-star,89,6,2,2,2,2,3.0,0.6666666666666666,,,,unstable
220210_F1_run6,c-GC-star,89,7,2,1,0,1,3.0,0.16666666666666666,,,,lost
220210_F1_run6,c-GC-star,89,8,4,2,2,2,5.0,0.6666666666666666,,,,unstable
220210_F1_run6,c-GC-star,89,22,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC-star,89,27,5,1,0,1,6.0,0.16666666666666666,,,,lost
220210_F1_run6,c-GC-star,89,29,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC-star,89,34,5,1,1,2,7.0,0.3333333333333333,,,,unstable
220210_F1_run6,c-GC-star,89,35,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC-star,89,37,7,0,0,1,,0.0,,,,stable
220210_F1_run6,c-GC-star,89,38,7,0,0,1,,0.0,,,,stable
220210_F1_run6,c-GC-star,89,46,7,0,0,1,,0.0,,,,stable
220210_F1_run6,c-GC-star,89,47,7,0,0,1,,0.0,,,,stable
220210_F1_run6,c-GC-star,89,48,7,0,0,1,,0.0,,,,stable
220210_F1_run6,c-GC-star,89,50,7,0,0,1,,0.0,,,,stable
220210_F1_run6,c-GC-star,89,53,3,1,2,4,5.0,0.5,,,,unstable
220210_F1_run6,c-GC-star,89,54,7,0,0,1,,0.0,,,,stable
220210_F1_run6,c-GC-star,89,59,3,0,1,5,,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC-star,89,60,1,0,1,7,,0.16666666666666666,,,,novel
220210_F1_run6,c-GC-star,89,64,1,1,1,2,3.0,0.3333333333333333,,,,unstable
220210_F1_run6,c-GC-star,89,66,1,1,1,4,5.0,0.3333333333333333,,,,unstable
220210_F1_run6,c-GC-star,89,67,7,0,0,1,,0.0,,,,stable
220210_F1_run6,c-GC-star,89,68,7,0,0,1,,0.0,,,,stable
220210_F1_run6,c-GC-star,89,69,1,0,1,7,,0.16666666666666666,,,,novel
220210_F1_run6,c-GC-star,89,74,7,0,0,1,,0.0,,,,stable
220210_F1_run6,c-GC-star,89,75,5,1,2,2,4.0,0.5,,,,unstable
220210_F1_run6,c-GC-star,89,76,7,0,0,1,,0.0,,,,stable
220210_F1_run6,c-GC-star,89,77,6,1,1,1,6.0,0.3333333333333333,,,,unstable
220210_F1_run6,c-GC-star,89,78,7,0,0,1,,0.0,,,,stable
220210_F1_run6,c-GC-star,89,79,6,1,1,1,3.0,0.3333333333333333,,,,unstable
220210_F1_run6,c-GC-star,89,80,7,0,0,1,,0.0,,,,stable
220210_F1_run6,c-GC-star,89,82,1,0,1,7,,0.16666666666666666,,,,novel
220210_F1_run6,c-GC-star,89,84,6,0,1,2,,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC-star,89,86,7,0,0,1,,0.0,,,,stable
220210_F1_run6,c-GC-star,89,88,2,1,0,1,3.0,0.16666666666666666,,,,lost
220210_F1_run6,c-GC-star,89,90,6,1,0,1,7.0,0.16666666666666666,,,,lost
220210_F1_run6,c-GC-star,89,93,7,0,0,1,,0.0,,,,stable
